Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0F12749g,2,0.0,0.0010775862068965517,0.0016956085647929337,changed_regulation,green,,circle,30
YALI0B08074g,2,0.0,0.0,1.899861425857035e-39,upregulated,red,,circle,30
YALI0D08470g,2,0.0,0.0021551724137931034,0.0001382725183762026,changed_regulation,green,,circle,30
YALI0A14608g,2,0.0,0.0010775862068965517,2.1343572378592052e-05,changed_regulation,green,,circle,30
YALI0A09790g,2,0.0,0.0021551724137931034,0.0032110714119975023,upregulated,red,,circle,30
YALI0D07150g,2,0.0,0.0010775862068965517,9.56926340170028e-07,lowly_expressed,lightblue,,circle,30
YALI0E21021g,2,0.0019678143527634287,0.004310344827586207,0.0009836860236234334,downregulated,darkblue,,circle,30
YALI0F22759g,2,0.0,0.0010775862068965517,2.3358599161992873e-05,lowly_expressed,lightblue,,circle,30
P50446,2,0.004005098481418924,0.004310344827586207,0.0002675767823115876,highly_expressed,orange,,circle,30
YALI0B21604g,2,0.005493984121648052,0.005387931034482759,0.003653584546271802,upregulated,red,,circle,30
YALI0B15202g,2,1.0091877512711414e-05,0.003232758620689655,0.00027226128565297386,changed_regulation,green,,circle,30
YALI0F00880g,2,0.0,0.0010775862068965517,1.1090854649436312e-06,lowly_expressed,lightblue,,circle,30
YALI0A01738g,2,0.001611512766213994,0.003232758620689655,0.0005032636706487622,upregulated,red,,circle,30
YALI0F27599g,2,0.0,0.0,1.899861425857035e-39,lowly_expressed,lightblue,,circle,30
YALI0F03817g,2,0.0,0.004310344827586207,0.009905097564437129,downregulated,darkblue,,circle,30
YALI0E27049g,2,0.002043915043858535,0.01939655172413793,0.0336822615201148,changed_regulation,green,,circle,30
YALI0C05753g,2,0.0,0.0010775862068965517,5.01203091493485e-05,downregulated,darkblue,,circle,30
YALI0E19426g,2,0.0,0.0010775862068965517,6.595126428180802e-09,highly_expressed,orange,,circle,30
YALI0B02464g,2,0.0,0.0021551724137931034,0.004803056688089788,upregulated,red,,circle,30
YALI0C18535g,2,1.2421551591287111e-05,0.0021551724137931034,0.0009181979039908231,downregulated,darkblue,,circle,30
YALI0E29095g,2,0.0,0.0010775862068965517,5.140826981179375e-05,upregulated,red,,circle,30
YALI0F00550g,2,0.0020028847184932305,0.003232758620689655,0.0021657518451825633,downregulated,darkblue,,circle,30
YALI0F10703g,2,0.0002467626870557479,0.0021551724137931034,0.0009530510379915369,downregulated,darkblue,,circle,30
