Gene,WT_NoIL_Shock_rep1,WT_NoIL_Shock_rep2,WT_NoIL_Shock_rep3,WT_NoIL_Early_rep1,WT_NoIL_Early_rep2,WT_NoIL_Mid_rep1,WT_NoIL_Mid_rep2,WT_IL_Shock_rep1,WT_IL_Shock_rep2,WT_IL_Shock_rep3,WT_IL_Early_rep1,WT_IL_Early_rep2,WT_IL_Early_rep3,WT_IL_Mid_rep1,WT_IL_Mid_rep2,MT_NoIL_Shock_rep1,MT_NoIL_Shock_rep2,MT_NoIL_Shock_rep3,MT_NoIL_Early_rep1,MT_NoIL_Early_rep2,MT_NoIL_Early_rep3,MT_NoIL_Mid_rep1,MT_NoIL_Mid_rep2,MT_IL_Shock_rep1,MT_IL_Shock_rep2,MT_IL_Early_rep1,MT_IL_Early_rep2,MT_IL_Mid_rep1,MT_IL_Mid_rep2
YALI0B21527g,1488.428637,1267.202402,1383.027911,1577.190587,1552.141616,1531.120679,1498.775797,717.4438627,663.5707173,859.85565,1168.338176,1102.182946,1022.448449,1059.684205,1124.958732,1095.624435,1079.083026,1030.673861,1358.548342,1375.378841,1382.078096,1459.606713,1385.974227,393.0742492,402.0221662,1596.373287,1527.948569,1265.382814,1247.86702
YALI0B21538g,61.54761358,66.62030628,79.24168752,61.52439293,59.38725957,43.41348264,30.48769938,46.74038992,50.54661265,45.67681302,28.33284215,26.06346594,32.84203165,38.23724682,111.4868056,131.4972645,122.960151,127.2646915,37.29719594,52.17289316,51.2652494,30.54822764,44.85466169,18.52609957,23.72665983,37.30036996,23.45381287,26.91097394,22.86878271
YALI0B21560g,79.72338556,79.17137985,101.1128131,29.63719177,30.17568022,57.26352029,54.67347749,17.99116229,16.42303179,18.53593962,68.3477549,55.20648751,69.37317683,25.30962034,39.89619448,47.11215421,44.87022011,43.81366836,18.1129907,15.21342419,18.97221221,56.48089861,26.36435459,65.36810199,59.26781328,27.4508532,53.98129571,68.39287523,107.7604165
YALI0B21582g,66.54408933,58.33814765,73.48349982,110.7348117,102.5179744,67.63227388,50.25067564,15.22991287,17.02664298,25.68371371,42.68453912,37.41689275,73.40105602,40.85184288,30.74490163,28.22500419,31.21658909,32.29375877,10.21950366,7.428788034,10.1783341,12.42823285,8.828445664,13.9563062,20.80582087,2.204147002,4.943342098,5.75760507,23.76383866
YALI0B21604g,170.8068851,159.6952023,173.2347586,168.7589978,166.3129419,207.1537882,205.1048283,222.532196,214.3857814,225.6113566,329.0293272,342.1139437,389.2680015,298.5550505,213.780885,189.0589123,203.3888563,205.9609332,113.3032813,125.2525733,111.2701255,126.0383792,120.2883433,194.4634636,198.7398259,156.267917,187.4258688,209.3743614,208.4667741
YALI0B21626g,15.07952044,15.05956207,15.72803249,25.30113882,24.98082293,24.31012272,23.66049968,6.995070127,9.181646068,6.993362305,18.57967765,25.56566116,20.56218927,22.52681004,9.096010252,9.743375276,9.889467521,9.669180201,16.64847472,23.02244478,21.88348172,18.78041101,18.75246361,10.40585783,10.33432324,22.8952413,29.35695497,30.04481934,27.81054052
YALI0B21648r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0B21662g,63.52008072,65.57428949,68.45139471,78.79831869,86.72610607,87.7667266,82.93913455,31.71918328,35.28778346,37.84561175,90.23665884,101.0701995,114.1360108,64.76490211,52.88674641,47.48686793,51.7356145,49.39904788,78.02391471,89.22744037,89.54680262,62.3277724,82.23184079,66.83903652,60.73751108,68.80508351,101.4974273,95.40332493,87.78580631
YALI0B21670g,20.47533003,18.35014399,17.09134904,26.23314542,25.78974701,18.68962484,20.84788246,27.07999906,27.99380419,30.3801458,21.34744972,30.64788845,25.16107847,49.24473567,24.07801199,19.61674671,19.55738112,20.48773566,20.4367583,26.30455886,24.34065046,26.24016457,23.02139824,12.32554216,9.840066403,45.7243261,29.90773037,24.38383961,15.3239039
YALI0B21692g,32.14307938,33.85486701,45.09679968,50.58619482,50.77509441,53.90989992,75.98703894,699.0699415,652.9012657,652.7617049,433.1719203,515.7677997,794.4566959,341.0669102,85.90634137,30.99307036,32.78842103,38.27857194,54.93155114,49.95402846,51.52855418,53.80034832,60.96188559,107.4054548,89.94428163,64.28587843,78.06873907,97.04068343,98.37490815
YALI0B21714g,9.169931626,15.09200105,9.14537276,12.55104112,10.52311274,5.090754376,11.12723793,8.920103346,10.67508928,6.413080252,6.625460031,7.550035331,2.566090107,1.462349868,7.520372866,8.036188351,8.780864992,10.30327738,21.35001022,23.13457094,20.77938941,25.40097387,16.82217976,10.77910768,11.36363903,1.749452477,2.322338016,2.353298043,4.020383234
YALI0B21725r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0B21736r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0B21780g,4.58926842,4.049686949,6.679256618,3.753043479,2.243191222,70.50421115,228.3341129,988.9030204,1075.566898,631.4463628,443.6550519,768.2648048,610.4650761,671.8536502,107.8240916,7.666782919,6.741438284,6.847538992,11.75219705,4.357571443,3.475825137,10.5208174,7.205150816,2942.684226,2934.836837,882.7567896,728.1557407,636.6234713,772.0980286
YALI0B21802r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0B21824g,319.7671218,264.982608,213.5198636,0.41111077,1.027558844,1.448076775,1.359850121,14.69428821,13.71510071,15.036747,14.44880948,10.16286779,9.352231004,21.4743882,291.771125,349.5706437,353.4841146,366.4978876,14.67352985,13.76382047,19.28284617,31.71507724,21.79035087,10.68039441,17.1035457,69.62161464,36.06432457,20.082031,46.41139403
YALI0B21846g,145.631177,117.0820885,134.951045,4.836700403,6.785847047,4.343594882,4.367427844,41.63178126,41.40808575,32.18879217,17.52327015,21.596446,10.78610501,20.04206026,299.9940563,407.1244915,406.3373063,429.1028764,56.92877544,66.50477661,72.72834116,83.92307881,72.96443377,19.47789305,31.70283516,4.923564565,13.48866833,26.19333002,78.42942126
YALI0B21868g,93.23111166,107.2986252,91.1523054,3.335058843,2.709308878,2.00024224,1.481055974,39.6656656,32.60906177,33.45108467,14.60361815,17.83021737,18.09795191,28.37872713,218.6918265,228.2151926,226.1072735,249.0249753,25.36112741,31.14817452,24.78852972,62.96088355,22.0141847,21.30558002,21.25165989,8.981564055,10.06724458,30.12051786,57.39166865
YALI0B21890g,25.91845447,22.62452658,24.70832713,21.96296362,24.31927255,17.36795701,24.91559307,22.14272122,32.00620517,22.16275464,12.8802098,15.72603022,11.1321342,26.87720717,28.25423459,25.36421948,35.20186055,27.25503761,18.56140484,21.512649,20.1500322,19.04507821,21.36043429,12.02704604,10.87504984,18.78429968,8.137254687,10.29729521,11.92554154
YALI0B21912g,43.84338824,44.54655644,46.66155314,111.8538642,105.1026593,92.07669196,82.82004245,35.3672421,30.55447775,36.23225905,95.1823781,73.91290998,80.90668266,146.5452674,44.99073341,44.56993693,39.95293571,43.32705008,74.89025003,90.59452864,83.55348887,81.47100123,70.99478841,41.38348186,52.46793276,57.36409814,80.59145602,88.55502311,91.83654898
YALI0B21925g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0B21978g,60.49214396,61.22626468,63.51331383,43.4309567,45.73862542,39.32577526,30.33878081,126.0663391,133.2902804,138.7418882,86.09041279,105.3866571,95.8024751,142.9896382,82.29494742,70.90122828,71.99631436,72.32619483,33.51450855,44.85897868,41.69338941,32.3343133,34.97243473,37.95837592,38.49965684,47.96311654,32.74924111,40.35951292,36.55800579
YALI0B22000g,78.64363782,75.98850791,93.31780375,60.4770442,73.51663979,70.78741627,61.57997765,71.19506858,65.97964823,63.30935179,62.05764847,41.58351622,60.4914296,95.5641531,86.53207813,107.7661887,128.8024634,140.8945221,99.56131893,95.78386014,109.7423442,79.51796699,88.01993392,43.87339052,40.41486218,73.46717564,76.99798126,90.95435918,97.98115631
YALI0B22022r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0B22044r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0B22066g,2076.503971,1954.139562,2122.452962,3392.46309,4207.811763,3908.155295,3513.826327,1340.29323,1411.468181,1437.369202,1329.386473,1471.652763,1541.448858,1365.195696,1096.167516,1307.153515,1218.780709,1196.926494,3024.570467,3294.516121,3178.977541,2554.581941,3048.954468,1921.565195,1893.177378,2036.267293,2342.713872,2128.245781,2491.246327
YALI0B22088g,24.28505642,26.51374271,27.4277801,17.75388786,19.18175215,25.10901044,20.71524765,76.61062569,74.95497553,71.69741327,44.00799854,54.24263874,50.53672692,56.37033862,33.95981483,31.07785046,32.93764507,35.35537118,19.88876546,37.91280117,43.00124139,22.56107766,28.88201948,24.86715521,24.58995477,43.36794041,41.30774828,42.9993409,48.12646478
YALI0B22110g,13.20840656,12.4383242,14.66196958,29.91711802,29.48129439,55.16115186,50.7008246,26.27781849,21.64275507,26.64380358,29.83747296,35.21252589,33.85456934,32.51291207,12.94901361,8.817484441,8.536952075,7.430583939,38.86255852,34.97338893,38.66165817,31.66813005,38.75952344,25.75607895,22.83760466,37.7678095,44.58566443,37.17104657,39.6417232
YALI0B22125g,1723.313587,4376.15402,2865.34971,1989.629657,1369.18745,1242.110652,1454.828979,2047.010651,2234.296185,2149.654634,1220.595477,911.3328223,1050.330289,3961.249881,1972.059885,1185.863225,934.0476272,1329.873698,1249.068039,1562.503407,1110.526131,2411.593903,1404.401972,1342.070767,1335.199581,1378.595466,775.2957989,1593.990416,1046.438749
YALI0B22132g,25.26852767,35.39022612,28.50490829,35.62697733,38.78310774,37.11085296,44.71416567,242.7423116,218.154267,204.9007351,78.75985927,93.95476518,112.4475171,132.1319946,68.97621928,43.26226618,39.56539314,41.14294951,59.93801576,57.03687953,60.39373589,48.79327955,58.66644538,45.63366319,43.23443567,36.73679189,36.97161269,44.7853905,51.0401341
YALI0B22154g,131.0761059,136.6013807,130.197505,202.5896604,193.237075,196.108691,202.7511102,211.6792071,179.707073,200.4837367,185.8615507,205.8323687,207.08411,267.6500404,192.4647485,167.9903204,175.9886299,196.7401215,202.7573586,213.0375277,192.8131855,208.2776712,202.6003832,181.8898448,187.876856,119.2441895,172.706198,156.8883374,182.6629675
YALI0B22176g,20.0072646,14.38975058,19.65853776,14.29826343,16.47284247,19.10115358,14.10105624,21.8701011,21.51996847,23.11096163,19.89406791,29.05198663,27.13200666,22.10969077,21.96472055,24.70006115,24.77882841,23.73899456,14.80160946,15.37852699,18.80533143,13.2143013,18.8784999,49.87054784,54.21945322,14.41102844,20.81815412,24.58312781,27.13739787
YALI0B22198g,16.4449578,9.679196828,14.72657831,32.43376267,37.02722134,61.96622865,70.28863798,65.8149806,57.60442405,51.05798509,41.67810754,49.49525222,31.63816384,37.83830284,19.63073371,21.63589172,20.1791032,24.02195016,55.13288567,50.08208511,54.66785415,52.36021502,59.64321106,158.6048959,166.2070117,20.48717791,35.95157889,48.12076753,113.0174398
YALI0B22220g,59.38600929,68.48505342,62.04602453,126.770655,122.5291042,75.40003446,72.80711054,10.17585891,5.751084132,7.403517357,38.2565602,38.63562964,32.60061435,79.53997593,68.89621167,63.5836254,67.51773217,64.97011669,81.09997812,102.4895838,84.54709793,86.08143458,80.24000422,53.38086027,62.68339538,54.84094463,71.72964631,89.62836487,73.23918857
YALI0B22242g,11.89862754,11.13663911,11.24876727,11.17518078,12.49755557,10.36072941,5.869538752,12.61020231,11.21004127,14.38133247,16.38796213,22.6873117,22.49430887,15.73361908,18.6846414,18.06596958,18.45459198,16.342264,5.907700749,10.93338757,11.34656379,6.492526662,6.380815696,16.21409269,18.32620177,10.54942272,14.33569208,18.94404925,32.43323906
YALI0B22264g,0.387622971,0,0,0.088424357,0.182576772,0.07890363,0.191628325,0.854605847,2.688683737,0.212997611,0.171151073,0,0.372870494,1.699915731,1.003191125,1.218483432,1.44234425,1.015008051,0.148613314,0.284079874,0.250962104,0.275957812,0.155816931,1.566278282,1.859620436,0.096840931,0.126544366,0,0
YALI0B22286g,85.84073908,93.65433922,92.4127884,136.416165,146.0783296,152.3959656,162.0368776,263.8371555,251.230173,249.8819592,235.8964435,289.0372078,307.5722355,293.0587618,141.5327685,81.33045569,83.59383472,94.88316629,141.307327,149.0694686,150.448347,116.0283502,144.5903212,125.0732012,122.5805091,155.3587461,175.4853331,186.3726302,173.0248336
YALI0B22308g,38.88456138,39.21005307,40.95986496,81.1033988,87.58241859,159.0607949,149.1974263,169.8526192,162.1243434,140.3050101,160.2153196,185.7414533,187.1198302,100.5013614,42.36895345,42.71572079,34.89778353,38.52116816,91.06509982,98.25234311,108.286571,84.89399348,102.3769662,166.0828793,157.9043685,84.05982901,142.7008885,138.1785217,146.6970209
YALI0B22330g,22.38763918,17.8959195,21.59826468,21.95272254,20.67019056,18.93155089,13.02247656,23.90177708,31.79456483,34.21285179,22.2782239,27.60579568,28.33912452,19.53845052,33.35595624,38.80545309,38.99013755,38.52787355,20.60429558,26.33888005,27.25854568,21.72681121,21.87167025,46.14628431,48.68126563,25.48925642,32.26505029,34.19361586,32.19249122
YALI0B22352r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0B22374g,17.96707134,17.16079221,16.15612946,18.02614969,19.82767621,18.20774082,14.50569518,26.52241124,23.03540332,22.13696482,35.19517157,33.69188118,33.19879076,38.8775571,37.05331622,32.05445915,33.71753495,30.37220159,22.91215353,23.80913095,21.98194388,18.64996423,19.79669116,23.90983716,26.34450276,36.38374413,45.91183976,45.1438635,40.40460054
YALI0B22396g,42.9288878,51.96105681,48.55011938,50.51794051,52.99089424,44.11438123,48.10469804,26.68967573,25.69609112,22.66740939,34.5108521,38.78414289,25.44155697,49.12178366,61.0060334,59.35552352,51.63600571,55.19777974,99.28243568,104.4379969,81.27297012,108.6651521,76.1669822,56.99717378,40.48823702,82.84172022,111.515982,119.2575046,107.8802834
YALI0B22418g,38.63130857,41.61322806,39.86743021,43.28279821,47.37684993,35.56843625,33.6045406,121.5432567,131.8968841,113.373749,94.59236744,105.147878,112.072217,89.07267571,42.22598189,40.74622497,38.94213462,39.60789116,51.02691816,58.59372433,69.41738225,41.6110454,51.05914952,44.5956549,41.87376605,41.56335447,49.80250563,57.0981069,56.09364548
YALI0B22440g,127.8788647,107.6143519,125.9870362,51.95370355,52.8511558,40.88441404,39.0140194,93.67742232,99.10041211,80.1024262,66.7944526,65.2089361,51.74948382,42.34721493,220.3099395,244.7543452,249.6183577,253.507192,53.77986606,63.02269853,67.62746734,56.97414701,64.65257402,19.04309023,15.55604955,72.61616233,58.08264141,40.79049941,23.30333245
YALI0B22462g,7.250169852,7.780347112,9.894200697,28.35265881,29.41327934,25.01879338,22.14554898,15.07129012,18.05268581,16.43377591,27.66786428,28.3718068,31.79919901,33.64080622,11.42425943,9.224820712,9.58554233,11.54914346,16.64504955,22.54012426,21.47244066,16.14013059,17.19165527,12.74141361,15.62079104,14.94347429,22.61712672,25.98188303,25.84270456
YALI0B22484g,42.14690889,42.48008982,43.30030239,20.32490516,19.86717308,18.26203999,16.35114449,59.24347496,63.81872572,73.24210681,40.50102858,42.12659526,43.83685551,33.73572183,37.22559971,35.24335021,35.1181511,34.52420401,9.457700983,11.09305572,11.50027392,8.380397171,10.31408696,15.09151106,16.73162142,27.88723147,25.4383504,23.56772939,18.38226112
YALI0B22506g,449.0881451,466.8726289,424.4260111,93.30239396,125.6420461,20.06968648,14.93356406,171.4488361,137.5263704,117.0762844,120.9119376,47.67116995,41.29997918,9.863390476,138.9419708,246.8938221,248.418327,246.6063008,252.6318015,143.5147786,224.4369651,92.8947684,102.7285742,56.82332417,63.1128233,34.42655528,34.22502146,22.03719835,23.36916222
YALI0B22528g,53.08274423,56.33637086,58.50975787,32.31003596,33.35654479,34.37080293,25.54678227,82.70858319,82.53537102,76.99612124,45.79760194,48.28913006,58.24662393,41.4322635,84.06034969,91.81669231,95.54501686,93.33577864,34.30095446,53.36665166,49.68467787,37.72112264,36.08791032,78.97434939,72.21676241,50.15768933,50.72154783,60.48866487,88.51237542
YALI0B22550g,586.5045411,568.0987177,508.0864678,51.52090902,44.03405464,59.05998528,87.35908842,62.28585305,58.90596807,64.54895948,93.70306659,78.25173766,73.65945563,122.8855227,524.7812726,520.6517955,558.9750012,532.8326128,117.3034237,126.9978038,109.6682759,170.133614,139.3609047,57.66653656,52.84228762,227.1710657,187.9737882,127.5879661,56.47651202
YALI0B22572g,48.25539408,51.32045714,55.07518242,41.13143322,41.50708733,32.17334438,25.51469692,46.67028767,60.06932432,51.06731586,29.98141743,27.41854936,31.76697157,38.86862212,137.7993559,146.7628724,151.6432277,155.0526633,44.28041238,60.33341006,55.5817597,46.66463242,48.3612315,24.88029615,31.31823563,46.78922159,40.58744038,41.29630169,33.00284987
YALI0B22594g,288.5610757,310.4759994,322.2164098,207.5147725,210.5835412,192.8211837,211.292053,521.3228604,526.7464654,563.453231,349.2451753,417.4854953,416.0095385,467.6066807,475.0492145,442.6823644,445.1166812,453.6003313,247.2240272,252.2455677,217.3356218,232.4351767,223.3596753,85.8076855,85.85247678,277.1910258,202.2675775,214.6992248,179.4009158
YALI0B22616g,54.26050336,57.27705848,59.05150778,102.1695559,110.6699219,83.95684086,78.85276308,19.63770863,15.80155217,21.14054944,51.1705065,54.40256881,43.83764198,81.46937132,50.94705587,46.29917332,53.37637895,52.76124344,93.16763309,108.9504755,105.6537024,83.30774765,96.02571616,36.93812856,35.0330006,60.81220196,71.04738343,76.60575621,64.85498148
YALI0B22638g,129.0136437,114.0239982,120.2080656,144.6650115,153.1436843,106.3445862,105.1668226,98.63575815,100.4359103,93.57084906,74.5207819,72.44494839,57.29096877,90.86448,89.56794904,92.81797546,85.8603955,90.58534508,151.0273515,173.2002441,158.5302121,159.4099046,168.3964702,42.84358455,43.4073083,187.1039424,184.3922777,155.1044032,112.1505447
YALI0B22660g,129.7131075,147.4709078,139.2767724,73.7444174,84.14696559,57.56614606,54.3468249,131.6438352,129.2983236,123.6284012,71.33208106,73.00013007,57.12462013,113.6442702,128.6816407,112.3335498,119.8588071,119.6864701,109.5329281,118.2369572,122.4559933,120.7364958,118.8595522,54.19901172,58.53453749,118.607495,123.3858188,114.5610552,80.9378742
YALI0B22682g,25.58355205,22.82503505,23.08025614,36.04770079,40.96930058,39.34415911,36.75760102,18.35791488,17.85699113,25.84108648,31.59574208,45.00301426,45.17064832,45.05254652,25.30856317,24.31256855,22.65474454,20.99644611,25.88741734,34.38900068,34.40084005,24.57945826,27.83570336,29.10982543,32.00917626,23.1528867,29.45095118,33.52763313,40.05067078
YALI0B22704g,61.2895979,75.39016095,66.11457917,42.35342487,45.87965221,58.20192784,50.22562914,47.83588908,60.38927214,60.55973781,58.89252024,68.06183125,78.37915173,48.11624427,44.04272849,38.83158177,40.30842969,42.3921458,23.76382805,34.69608128,33.63963227,25.4642588,29.70022841,148.5409749,133.5065664,35.49132808,44.97860003,66.0558625,100.7687722
YALI0B22726g,18.8137783,18.27734818,17.7942752,14.40350613,18.04767348,11.75018192,8.103080048,9.357303782,11.88886897,9.228592742,14.26460893,16.23174078,14.69299481,12.94389927,15.82638631,19.31529873,19.17414546,15.89906815,13.43355857,18.46548511,16.10260583,14.92728254,13.55952028,10.49452652,10.92477352,24.05935809,36.98637987,39.35822893,35.41910191
YALI0B22748g,1.707113667,1.776178486,1.63970542,3.947973022,3.992665715,1.941185024,1.862492846,3.080204377,1.633257445,2.037840633,2.495202491,1.380447798,1.698768533,1.678014404,6.485699765,12.0278477,15.19802126,12.70140119,9.930367711,12.13714649,9.41369308,8.269858522,10.00944388,4.88408618,5.297611998,0.794159348,1.486156277,1.374146622,1.419477414
YALI0B22770g,28.74016314,36.25635959,31.31751503,23.33940072,22.1094735,17.22185325,16.25780732,39.0824826,37.94314236,41.47013309,37.97672064,26.93405929,38.52913762,40.67782643,82.09734999,68.99130811,78.28072181,75.07339653,19.82859525,19.70686379,18.47100793,19.41023678,18.52997787,16.65776588,16.73960551,22.40092988,26.36605976,32.12019627,30.50018485
YALI0B22792g,30.84292819,31.06189536,34.92715658,28.94018175,30.10707536,21.90590373,18.38965138,18.19314922,20.23771905,17.56174972,23.27408617,23.38112303,23.75089149,19.41208611,46.2138952,53.25342515,48.889226,49.59596525,23.9459666,32.61890208,26.13441896,29.62399457,29.18774068,24.32936467,21.52470152,28.42794108,41.25729224,51.52128836,31.85270094
