Gene,FC_t1,FC_t2,Z,Class,Feature
YALI0A01602g,0.0,0.0,0.0,,
YALI0A01626t,0.0,0.0,0.0,,
YALI0A01650g,-0.8691682683077362,1.2350806584782086,1.6526642515480297,case_upregulated,
YALI0A01672r,0.0,0.0,0.0,,
YALI0A01716g,0.0,0.0,0.0,,
YALI0A01738g,0.4156885092270364,-0.4882543039593771,-0.8614653765735502,,
YALI0A01760g,0.2541875394713044,-1.2397755359608686,-1.0571713640753817,control_upregulated,
YALI0A01782g,0.08901347426456602,1.0423376703673657,0.9354182884107827,case_upregulated,
YALI0A01804r,0.0,0.0,0.0,,
YALI0A01826g,-0.6656935426365738,0.853067469648554,1.35037511599408,,
YALI0A01848g,0.0,0.0,0.0,,
YALI0A01870g,0.0,0.0,0.0,,
YALI0A01892g,0.7731965814442283,-0.5352245912150781,-1.1411136080031172,,
YALI0A01914r,0.0,0.0,0.0,,
YALI0A01958g,0.0,0.0,0.0,,
YALI0A01980g,0.0,0.0,0.0,,
YALI0A02002g,0.0,0.0,0.0,,
YALI0A02024g,-0.5301887192929785,0.0,0.5301887192929785,,
YALI0A02046g,2.957055545934843,-0.3639936379220919,-1.8734127813368484,changed_regulation,
YALI0A02068g,0.9055901213574561,-0.044628173901789615,-0.7074284044370596,,
YALI0A02090g,0.7795427438288217,0.6237982395893334,-0.20372456507517495,,
YALI0A02112g,-0.6576388988864232,-0.3898032486824282,0.08538739488452946,,
YALI0A02134g,-0.6274378603478801,0.5661779430856702,1.154408349076261,,
YALI0A02156g,-0.20524982436946676,-1.7866265056980764,-1.5599654792849005,control_upregulated,
YALI0A02178g,0.6698507315477622,-0.1344995860529861,-0.7965116098238917,,
YALI0A02200g,-1.0519911141353984,1.0266108912766216,1.8942163521154407,changed_regulation,
YALI0A02222g,-0.0743549798676626,1.1046331682506487,1.0625990151085165,case_upregulated,
YALI0A02244g,-0.052793183066181845,0.6072811385065425,0.6256302632033649,,
YALI0A02266g,-0.030885554460248824,0.2337357976823475,0.2429775754494784,,
YALI0A02288g,-0.884443867685535,1.277812595491487,1.956153281693044,case_upregulated,
YALI0A02310g,-0.42258520354266554,0.5119794062255257,0.889039262702101,,
YALI0A02332g,-2.1475525656929015,-0.7582557776342036,0.890070445573363,,
YALI0A02354g,-2.1443152471770386,0.3299183237007863,1.5031770135345763,changed_regulation,
YALI0A02365g,0.0,0.0,0.0,,
YALI0A02409g,-1.554575402889918,0.11244039051278294,1.0658274214840153,,
YALI0A02416g,-1.3337958129891088,-1.3030846106899798,-0.22959340332153397,control_overexpressed,
YALI0A02423g,-2.454453682447249,-0.5620202384228584,1.9262318061285986,changed_regulation,
